x,y
star first monitor dead arriv own mani mani monitor comput part gener year first time ever bought someth work right box assum lucki common experi seem amazon great send replac within day send origin back within month monitor good turn vertic pro clear hd x amaz sturdi stand allow vertic view screw less assembl price con first one dead arriv,3.0
excel pictur qualiti poor speaker sound tinni echo unabl even play music due poor qualiti first mazon choic product purchas disappoint suggest speaker,3.0
excel product money adjust nice,5.0
display decent,5.0
easi setup nice larg imag,5.0
excelent,5.0
love monitor easi put togeth adjust height work whole famili great price think get anoth one,5.0
nice monitor bought comput desk work perfectli pictur wonder,5.0
cadillac previous bought lg go macbook pro work poorli made return best buy purchas hp construct better price accept work fine macbook pro set mirror desk top even download new driver also correct height buy addit monitor stand save anoth,5.0
thin sharp,5.0
realli pleas qualiti money also found like abil adjust height screen,5.0
work great small bezel,5.0
realli realli nice monitor tilt height adjust great,5.0
good look monitor purchas offic set three desk dual monitor set up may sound dumb origin chose monitor client see back side monitor clean unclutt backsid cabl plug downward face port monitor base hole cabl neatli pass screen look good well pictur run way inch outsid perimet monitor thought look much better monitor wide frame around pictur sturdi base keep monitor feel tippi base foam rubber pad keep monitor slide desk surfac skip one star thought speaker pretti poor price point purchas work well would recommend anyon,4.0
bought dual monitor offic set one arriv small area dead pixel issu resolv amazon sent replac offic work seem adequ took one star littl worri longev consid one two arriv issu,4.0
great,5.0
great color sharp cabl includ sound speaker good,5.0
ye wen use messsnger call camer see person,5.0
nice product hope futur buy anoth one complet real offic design desktop,5.0
connect problem monitor ever sinc receiv tri differ hdmi cabl went troubleshoot amazon noth help screen goe sleep randomli make imposs work contact compani replac refund,2.0
exactli want replac die crt cathod ray tube youngin great pictur,5.0
like much order take long amazon store buy anyth want need,5.0
bought amazon two week ago hp vh good consid price point screensiz height adjust featur speaker howev srgb lack color rich depth bought time dell hx also srgb vivid color deeper depth screen control adjust color etc much better speaker hp vh sold sometim highli recommend care much qualiti small built speaker somewhat dull color well packag protect amazon mail without extra protect,5.0
mice monitor count speaker work pinch,4.0
power cord work,1.0
perfect want expect,5.0
satisfi size pictur also height adjust hp monitor disappoint sound come speaker bottom monitor year old monitor sound soooo much better guess get separ speaker,3.0
work great,5.0
nice item fact chang direct height make great,5.0
awesom product,5.0
great monitor price mani monitor price point adjust stand screen qualiti complaint speaker best seen monitor offic use play audo offen go bother speaker desk help keep clean,5.0
great monitor nice featur set hassl plug go profession graphic monitor perfect solidli reccomend,5.0
chose thought would good size desk easi see whole screen adjust anybodi use short person goe low enough use glass order see,5.0
pictur great sound poor,3.0
look great nice design thin bezel solid stand height adjust rotat claim made swivel adjust get mine swivel unless pick entir thing stand move obvious swivel featur anyon know get thing swivel pleas comment deduct star imag qualiti good great expect better mayb price good get expect bright although decent bright ip display expect color vibrant pop netflix stream downright disappoint monitor mayb built intel hd graphic comput blame know asu game laptop ip display imag qualiti blow monitor away also older dell desktop window xp older dell standard ultrasharp lcd monitor photo look better brighter sharper better color gradat imag qualiti pretti good great outstand monitor look realli nice appear well made,4.0
wonder monitor clear pictur adjust stand realli conveni pleasantli surpris speaker qualiti although rare use definit recommend look decent price monitor size,5.0
